specimenAgingtime;specimenAgingT;specimenCreepStress;specimenMaterialStateName;specimen_ID;tEMProcess;transmissionElectronMicroscope;manufacturerSeries;tEMManufacturer;calibrationFactor;dFImage_ID;precipitateGeometryMeasurement;particleNumber;particleArea;weightedXPositionCentralPoint;weightedYPositionCentralPoint;perimeter;elipseFitMajorAxis;elipseFitMinorAxis;particleRadius_nm;labDFImage_ID;softwareAgent;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4450;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4450;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_42;133;93.613;1519.56;42.527;15.571;10.875;0.9759827531;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4451;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4451;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_43;3833;1126.939;1577.419;235.279;80.384;60.713;5.2394503871;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4452;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4452;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_44;238;214.458;1592.374;60.527;23.713;12.779;1.3055839462;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4453;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4453;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_45;1049;72.174;1657.498;121.539;40.931;32.631;2.7409686406;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4454;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4454;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_46;5688;1667.776;1681.083;297.078;105.79;68.458;6.3825777891;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4455;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4455;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_47;246;197.715;1673.833;66.77;22.208;14.104;1.3273451774;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4456;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4456;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_48;430;228.844;1698.402;81.598;28.824;18.994;1.7548926317;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4457;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4457;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_49;5717;866.733;1742.689;289.664;93.285;78.031;6.3988277391;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4458;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4458;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_50;5857;442.758;1768.758;290.191;93.964;79.364;6.4767022918;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4459;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4459;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_51;808;231.939;1789.717;133.782;45.214;22.754;2.4055921788;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4460;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4460;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_52;11261;1656.019;1828.588;416.759;146.657;97.765;8.9805886019;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4461;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4461;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_53;1987;1324.63;1819.121;179.723;68.371;37.003;3.7723784588;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4462;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;precipitateGeometryMeasurementProcess_4462;190+%C2%B0C%2C+400+h%2C+181+MPa_1_5_54;68;256.765;1870.206;29.556;10.382;8.34;0.6978639738;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_5;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4463;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4463;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_1;6870;1795.633;213.009;322.032;108.03;80.97;7.0144672397;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4464;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4464;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_2;2846;634.679;202.856;205.38;69.947;51.806;4.5147506644;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4465;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4465;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_3;452;717.719;202.741;80.669;27.445;20.969;1.7992252617;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4466;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4466;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_4;5754;1451.869;461.119;284.492;92.953;78.816;6.4195007138;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4467;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4467;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_5;588;327.67;441.925;89.497;29.746;25.169;2.0521305500;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4468;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4468;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_6;5515;1526.453;546.475;302.108;114.541;61.305;6.2847655487;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4469;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4469;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_7;5480;1003.157;562.571;302.978;103.423;67.464;6.2647912149;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4470;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4470;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_8;11699;412.662;672.767;422.132;149.741;99.476;9.1535739231;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4471;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4471;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_9;4363;1359.061;702.421;275.078;85.523;64.955;5.5899629473;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4472;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4472;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_10;4535;1014.344;829.46;258.693;80.643;71.602;5.6990828220;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4473;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4473;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_11;3273;1471.481;1002.203;215.179;69.009;60.388;4.8416046713;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4474;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4474;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_12;1647;919.442;1014.652;152.61;51.989;40.336;3.4344968492;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4475;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4475;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_13;2171;459.219;1259.423;198.167;74.11;37.299;3.9431766592;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4476;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4476;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_14;2006;1946.019;1375.874;177.581;52.338;48.8;3.7903715798;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4477;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4477;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_15;10930;900.226;1437.365;405.044;147.976;94.046;8.8476188186;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4478;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4478;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_16;8718;108.379;1719.013;360.534;131.257;84.568;7.9017767448;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4479;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4479;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_17;1206;1631.92;1738.099;140.368;53.904;28.486;2.9389349706;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4480;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4480;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_18;2183;1769.765;1764.122;177.196;58.874;47.211;3.9540594121;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4481;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4481;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_19;684;1440.614;1867.689;98.083;34.825;25.008;2.2133208417;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4482;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;precipitateGeometryMeasurementProcess_4482;190+%C2%B0C%2C+400+h%2C+181+MPa_1_6_20;78;1995.846;1878.487;33.799;11.614;8.551;0.7474181228;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_6;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4483;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4483;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_1;837;1603.458;42.036;107.74;35.496;30.023;2.4483812880;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4484;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4484;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_2;4498;1777.269;386.9;252.995;83.772;68.364;5.6757864681;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4485;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4485;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_3;669;1593.035;424.395;102.326;33.927;25.107;2.1889174406;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4486;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4486;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_4;3362;1634.098;528.016;222.995;78.61;54.454;4.9069900489;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4487;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4487;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_5;504;1401.655;712.147;83.841;27.016;23.753;1.8999037105;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4488;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4488;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_6;1804;1153.575;843.836;182.368;72.864;31.524;3.5944677325;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4489;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4489;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_7;5559;1487.887;935.221;286.149;99.274;71.297;6.3097864298;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4490;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4490;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_8;334;1205.045;900.707;69.941;25.848;16.452;1.5466411331;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4491;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4491;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_9;235;851.181;1008.547;58.77;20.615;14.514;1.2973293812;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4492;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4492;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_10;2588;366.068;1038.528;191.681;60.043;54.88;4.3052508257;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4493;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4493;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_11;5699;838.793;1116.051;287.948;94.062;77.142;6.3887464287;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4494;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4494;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_12;370;1319.343;1160.47;73.012;26.821;17.565;1.6278604985;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4495;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4495;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_13;2084;876.906;1213.954;188.267;69.793;38.019;3.8633600095;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4496;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4496;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_14;2760;1276.616;1272.98;201.924;61.362;57.269;4.4460143873;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4497;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4497;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_15;934;722.686;1271.152;121.882;45.396;26.196;2.5863646800;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4498;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4498;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_16;1605;59.77;1399.176;168.752;64.798;31.537;3.3904226528;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4499;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4499;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_17;2358;196.149;1428.824;184.953;61.869;48.527;4.1094927925;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4500;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4500;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_18;11383;1374.018;1544.282;433.772;162.813;89.018;9.0291047327;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4501;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4501;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_19;393;414.373;1547.246;82.426;33.21;15.067;1.6776934072;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4502;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4502;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_20;4263;1736.948;1573.662;245.765;82.698;65.634;5.5255306087;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4503;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4503;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_21;869;672.961;1555.425;112.811;41.452;26.692;2.4947452875;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
400;190;181;190 °C, 400 h, 181 MPa;190+%C2%B0C%2C+400+h%2C+181+MPa_1;tEMProcess_4504;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;precipitateGeometryMeasurementProcess_4504;190+%C2%B0C%2C+400+h%2C+181+MPa_1_7_22;1722;1237.334;1868.12;154.409;50.942;43.039;3.5118252434;L_190+%C2%B0C%2C+400+h%2C+181+MPa_1_7;ImageJ;;;
